0.001
0.44648710721672946, 0.4134698692810058
0.6925084807661293, 0.2924469588976911
0.06551638918953895, 0.09553839605457115
0.9731282910252801, 0.515308829035782
0.808184618435529, 0.8035382589421799
0.6991623605684658, 0.43053648928479216
0.3658034603427339, 0.8837761800077211
0.20640016007238438, 0.48710437060706036
0.9842325713396785, 0.634628426675687
0.7141564533321296, 0.8916147621438674
0.8224697802722264, 0.11416687087493327
0.8555697373651252, 0.5222780870395053
0.1563675885702086, 0.13565516634443664
0.31666162273309284, 0.3758424759268558
0.3946815335044418, 0.18841897275758557
0.013812896902425598, 0.3080078932905904
0.5344704049924432, 0.2474193329276676
